,dt,Bonete_level,Manuel_Díaz_level,Cuñapirú_level,Mazangano_level,Coelho_level,Paso_de_las_Toscas_level,Aguiar_level,Laguna_I_level,Laguna_II_level,Pereira_level,San_Gregorio_level,Paso_de_los_Toros_level,Salsipuedes_level,Sarandi_del_Yi_level,Durazno_level,Polanco_level,Lugo_level,Mercedes_level,Villa_Soriano_level,dt,Bonete_precipitation,Manuel_Diaz_precipitation,Cuñapirú_precipitation,Mazagano_precipitation,Coelho_precipitation,Paso_de_las_Toscas_precipitation,Aguiar_precipitation,Laguna_I_precipitation,Laguna_II_precipitation,Pereira_precipitation,San_Gregorio_precipitation,Paso_de_los_toros_precipitation,Salsipuedes_precipitation,Sarandi_del_Yi_precipitation,Polanco_precipitation,Durazno_precipitation,Paso_de_Lugo_precipitation,Mercedes_precipitation,Villa_Soriano_precipitation
1297,21/07/2018 07:00,76.56,5.68,2.54,6.09,5.99,3.74,7.53,7.92,6.87,6.790000000000001,6.95,7.7,4.6,3.6550000000000002,5.23,5.64,5.86,1.65,0.9,2018-07-21 07:00:00,24.0,11.0,30.0,7.0,26.0,30.0,31.0,0.0,25.0,18.75,14.0,3.0,7.0,12.0,0.0,3.0,0.0,0.0,0.0
1298,22/07/2018 07:00,76.88,5.9,2.2,6.38,5.9,2.86,7.65,8.83,7.91,7.42,7.06,7.55,1.93,3.6525000000000007,5.87,6.47,5.09,1.75,1.0,2018-07-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,23/07/2018 07:00,77.11,6.2,1.97,6.42,5.7,2.59,7.6,8.75,8.09,7.6325,7.34,7.75,1.67,3.6525000000000007,5.8,7.27,3.98,2.09,0.9,2018-07-23 07:00:00,0.0,7.0,5.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1300,24/07/2018 07:00,77.4,5.94,2.02,6.39,5.52,2.34,7.48,8.51,7.99,8.26,7.59,7.65,1.7,3.3825000000000003,5.83,7.24,2.68,2.3,1.62,2018-07-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,25/07/2018 07:00,77.65,5.47,1.91,6.28,5.34,2.1,7.36,8.14,7.76,7.2075,7.79,7.5,1.68,2.24,5.9,6.17,2.27,2.15,1.4,2018-07-25 07:00:00,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,26/07/2018 07:00,77.88,4.76,1.88,6.21,5.25,2.54,7.33,7.99,7.59,7.135,8.1,7.54,2.68,2.89,5.45,5.15,3.21,1.9,1.5,2018-07-26 07:00:00,24.0,16.0,12.0,4.0,38.0,32.0,20.0,41.75,39.0,50.0,34.0,29.0,22.0,37.0,26.0,25.0,21.0,19.0,25.0
1303,27/07/2018 07:00,78.11,3.91,1.89,6.22,5.16,2.45,7.28,8.13,7.68,7.37,8.3,7.75,2.4,5.29,5.34,5.5,4.33,2.2,1.85,2018-07-27 07:00:00,0.0,0.0,0.0,5.0,0.0,31.0,0.0,15.0,0.0,48.0,0.0,0.0,12.0,4.0,0.0,0.0,1.0,1.0,0.0
1304,28/07/2018 07:00,78.31,3.38,1.82,6.18,5.17,2.34,7.23,8.08,7.6,7.23,8.53,7.6,1.83,4.19,5.12,6.37,5.69,2.18,1.5,2018-07-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1305,29/07/2018 07:00,78.49,2.86,1.72,6.21,5.42,2.29,7.24,7.8,7.41,7.129999999999999,8.71,7.7,1.67,3.11,5.25,7.57,4.53,2.17,1.4,2018-07-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,2.0,8.0
1306,30/07/2018 07:00,78.68,2.4,1.69,6.32,5.35,2.16,7.22,7.57,7.18,7.17,8.9,7.7,1.54,2.52,6.08,7.28,3.18,1.67,1.1,2018-07-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,31/07/2018 07:00,78.81,1.99,1.55,6.39,5.16,1.95,7.14,7.31,6.92,6.614999999999999,9.0,7.5,1.54,2.42,6.41,6.14,2.54,2.0,1.2,2018-07-31 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,01/08/2018 07:00,78.96,1.67,1.37,6.53,4.85,1.75,7.06,6.9,6.59,6.52,9.1,7.5,1.4,2.33,5.41,5.21,2.23,2.0,1.75,2018-08-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,02/08/2018 07:00,79.05,1.45,1.16,6.54,4.29,1.59,7.03,6.17,6.08,6.237500000000001,9.2,7.4,1.54,1.91,4.06,4.67,2.03,2.0,1.35,2018-08-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,03/08/2018 07:00,79.12,1.31,1.03,6.38,3.73,1.46,7.04,5.18,5.37,6.15,9.29,7.7,1.67,1.59,3.19,4.32,1.94,1.9,1.1,2018-08-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,04/08/2018 07:00,79.12,1.22,1.01,6.11,3.29,1.36,7.05,4.43,4.68,6.1825,9.39,7.55,1.47,1.47,2.81,4.01,1.86,1.79,1.3,2018-08-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,05/08/2018 07:00,79.19,1.15,0.98,5.79,2.99,1.29,6.98,3.78,4.22,6.1274999999999995,9.36,7.4,1.31,1.42,1.95,3.69,1.8,1.8,0.85,2018-08-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,06/08/2018 07:00,79.21,1.09,1.0,5.3,2.79,1.22,6.8,3.31,3.93,6.445,9.38,7.35,1.34,1.41,1.55,3.46,1.74,1.82,0.85,2018-08-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,07/08/2018 07:00,79.25,1.04,0.9,4.42,2.63,1.17,6.5,3.05,3.76,6.12,9.35,7.4,1.4,1.39,1.32,3.22,1.72,1.75,1.0,2018-08-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,08/08/2018 07:00,79.25,0.98,0.88,3.3,2.51,1.13,5.96,2.87,3.64,6.067500000000001,9.4,7.7,1.67,1.36,1.18,3.04,1.69,1.36,0.95,2018-08-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.25,0.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0
1316,09/08/2018 07:00,79.15,0.92,0.9,2.41,2.4,1.1,5.08,2.73,3.59,5.1325,9.49,7.75,1.71,1.33,1.06,2.97,1.67,1.55,0.9,2018-08-09 07:00:00,5.0,2.0,2.0,3.0,0.0,0.0,2.0,1.25,2.0,1.5,4.0,3.0,0.0,0.0,17.0,9.0,2.0,1.0,3.0
1317,10/08/2018 07:00,79.21,0.89,0.9,2.04,2.32,1.07,3.98,2.62,3.51,3.085,9.49,7.65,1.7,1.31,1.04,3.01,1.66,2.05,2.2,2018-08-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,11/08/2018 07:00,79.25,0.85,0.86,1.96,2.27,1.04,3.1,2.56,3.45,2.88,9.4,7.65,1.58,1.3,1.01,2.95,1.66,1.85,1.95,2018-08-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,12/08/2018 07:00,79.25,0.82,0.89,1.93,2.24,1.01,2.73,2.53,3.42,2.8874999999999997,9.4,7.65,1.4,1.28,0.94,2.82,1.65,1.95,1.0,2018-08-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,13/08/2018 07:00,79.21,0.8,0.83,1.67,2.2,0.99,2.56,2.36,2.86,2.8525,9.35,7.45,1.43,1.27,0.9,2.67,1.67,1.85,1.1,2018-08-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,14/08/2018 07:00,79.15,0.77,0.85,1.59,2.13,0.97,2.44,2.32,2.78,2.8525,9.35,7.4,1.43,1.25,0.82,2.59,1.64,1.91,1.05,2018-08-14 07:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,2.0,4.0,1.0,0.0,1.0,3.0,3.0,2.0,6.0,4.0
1322,15/08/2018 07:00,79.12,0.74,0.91,1.54,2.07,0.95,2.35,2.25,2.71,2.4325,9.3,7.65,1.57,1.24,0.75,2.66,1.64,1.65,1.1,2018-08-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,16/08/2018 07:00,79.12,0.7,0.88,1.51,2.03,0.93,2.29,2.2,2.62,2.29,9.25,7.55,1.45,1.23,0.71,2.63,1.63,1.94,1.3,2018-08-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,17/08/2018 07:00,79.06,0.68,0.84,1.45,1.98,0.9,2.24,2.14,2.56,2.38,9.2,7.65,1.58,1.22,0.66,2.53,1.63,1.88,1.0,2018-08-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,18/08/2018 07:00,79.03,0.65,0.81,1.38,1.95,0.88,2.17,2.09,2.5,2.055,9.15,7.85,1.86,1.21,0.64,2.37,1.64,1.5,0.95,2018-08-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,19/08/2018 07:00,78.96,0.63,0.86,1.31,1.92,0.86,2.1,2.06,2.55,2.04,9.13,7.85,1.6,1.21,0.73,2.43,1.64,1.3,0.9,2018-08-19 07:00:00,15.0,0.0,0.0,0.0,4.0,4.0,3.0,39.25,4.0,0.0,11.0,11.0,14.0,9.0,24.0,27.0,40.0,39.0,32.0
1327,20/08/2018 07:00,78.96,0.94,0.93,1.28,1.99,1.06,2.1,2.12,2.56,2.455,9.2,7.6,2.04,1.31,2.14,3.86,2.94,1.88,2.0,2018-08-20 07:00:00,15.0,20.0,17.0,13.0,24.0,19.0,14.0,60.0,14.0,10.25,28.0,25.0,15.0,2.0,9.0,35.0,13.0,3.0,32.0
1328,21/08/2018 07:00,78.94,1.32,0.96,1.28,2.1,1.11,2.06,2.22,2.59,2.4450000000000003,9.1,7.6,1.62,1.98,3.6,4.33,5.83,1.9,1.54,2018-08-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,22/08/2018 07:00,78.9,1.36,0.93,1.26,2.35,1.07,2.04,2.26,2.55,2.4450000000000003,9.0,7.5,1.44,2.14,3.65,4.47,5.29,1.9,1.35,2018-08-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,23/08/2018 07:00,78.9,1.25,0.93,1.23,2.33,1.05,2.0,2.41,2.57,2.43,9.0,7.45,1.36,1.48,3.19,4.4,3.45,2.08,1.0,2018-08-23 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,24/08/2018 07:00,78.84,1.1,0.97,1.23,2.19,1.09,1.99,2.53,2.63,2.42,8.83,7.45,1.33,1.33,3.02,4.15,2.55,2.0,1.0,2018-08-24 07:00:00,2.0,10.0,10.0,10.0,11.0,24.0,30.0,0.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,25/08/2018 07:00,78.75,1.45,1.38,2.33,2.98,2.19,3.09,3.35,3.09,2.92,9.0,7.6,1.6,1.46,3.09,4.29,2.14,2.05,1.23,2018-08-25 07:00:00,2.0,0.0,14.0,23.0,14.0,11.0,22.0,8.0,11.0,25.0,13.0,7.0,3.0,22.0,21.0,14.0,9.0,5.0,0.0
1333,26/08/2018 07:00,78.81,1.72,1.59,2.98,3.75,1.96,3.79,3.7,3.5,3.52,8.92,7.5,1.69,3.1,3.33,4.36,1.97,1.55,1.8,2018-08-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,27/08/2018 07:00,78.81,1.8,1.5,3.47,4.03,1.93,4.26,3.64,3.47,4.17,9.0,7.95,1.9,3.5,3.47,3.98,1.94,0.9,1.0,2018-08-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,28/08/2018 07:00,78.81,1.8,1.53,3.98,4.47,1.93,4.7,3.76,3.54,4.47,8.99,7.8,1.8,2.32,3.06,4.74,1.95,0.89,1.0,2018-08-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,29/08/2018 07:00,78.8,1.64,1.56,4.26,4.77,1.8,4.92,4.02,3.74,4.61,8.96,7.8,1.72,1.61,3.14,5.25,2.02,1.5,0.8,2018-08-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,30/08/2018 07:00,79.06,2.36,1.97,4.71,4.9,3.29,5.73,5.13,4.61,5.92,9.2,8.36,7.34,1.96,3.81,4.93,2.04,1.5,0.95,2018-08-30 07:00:00,62.0,59.0,53.0,81.0,70.0,82.0,91.0,10.0,123.0,80.0,120.0,64.0,88.0,38.0,32.0,27.0,23.0,7.0,5.0
1338,31/08/2018 07:00,79.31,4.08,2.65,5.92,5.55,3.93,7.14,7.98,7.0,7.3,9.42,8.25,5.76,5.16,4.96,5.61,2.1,1.7,2.0,2018-08-31 07:00:00,28.0,18.0,35.0,27.0,110.0,30.0,23.0,35.0,36.0,130.0,18.0,21.0,21.0,19.0,4.0,10.0,4.0,1.0,2.0
1339,01/09/2018 07:00,79.59,5.06,5.29,6.42,6.14,4.4,7.92,8.65,7.8,7.84,9.75,7.85,5.35,4.75,5.8,6.46,2.71,2.67,2.65,2018-09-01 07:00:00,21.0,41.0,39.0,12.0,9.0,11.0,13.0,5.0,18.0,15.25,18.0,24.0,23.0,7.0,0.0,6.0,9.0,6.0,8.0
1340,02/09/2018 07:00,79.78,5.44,3.24,7.47,6.16,3.49,7.94,8.98,8.13,8.35,9.95,8.27,2.56,4.09,6.14,7.54,2.59,2.7,2.27,2018-09-02 07:00:00,1.0,8.0,6.0,18.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0
1341,03/09/2018 07:00,79.88,5.9,3.23,7.85,5.96,2.83,7.98,9.14,8.52,8.49,10.09,9.05,2.17,3.25,6.5,7.5,2.26,3.02,1.8,2018-09-03 07:00:00,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,04/09/2018 07:00,79.96,5.84,3.34,8.04,5.78,2.48,8.32,9.09,8.58,8.46,10.15,8.75,2.19,2.51,6.71,6.5,2.01,3.52,1.65,2018-09-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,05/09/2018 07:00,80.09,5.59,3.31,7.8,5.62,2.22,8.64,8.93,8.46,8.35,10.18,8.85,2.13,2.07,5.99,5.48,1.89,3.1,1.5,2018-09-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,06/09/2018 07:00,80.19,5.22,3.05,7.49,5.44,2.04,8.64,8.67,8.24,8.39,10.31,9.0,2.28,1.78,4.65,4.63,1.79,3.05,1.4,2018-09-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,07/09/2018 07:00,80.21,4.63,2.67,7.18,5.2,1.84,8.41,8.35,7.98,8.61,10.4,9.1,2.25,1.56,3.51,4.02,1.76,3.2,1.4,2018-09-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,08/09/2018 07:00,80.24,3.66,2.32,6.9,4.83,1.66,8.15,7.99,7.7,8.72,10.4,9.42,2.24,1.44,2.75,3.64,1.66,3.25,1.6,2018-09-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,09/09/2018 07:00,80.21,2.51,2.04,6.62,4.2,1.51,7.93,7.61,7.45,8.66,10.28,9.55,2.31,1.39,1.67,3.38,1.63,3.3,1.7,2018-09-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,10/09/2018 07:00,80.24,1.71,1.7,6.33,3.6,1.39,7.73,7.21,7.18,8.49,10.38,9.18,2.3,1.35,1.36,3.13,1.61,3.37,1.85,2018-09-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,11/09/2018 07:00,80.24,1.38,1.41,6.01,3.13,1.29,7.49,6.68,6.83,8.25,10.36,8.95,1.99,1.32,1.15,2.95,1.59,3.35,1.8,2018-09-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,12/09/2018 07:00,80.21,1.23,1.17,5.64,2.76,1.2,7.24,5.94,6.34,7.98,10.35,8.9,1.92,1.29,0.99,2.77,1.58,3.4,1.75,2018-09-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,13/09/2018 07:00,80.15,1.13,1.06,5.03,2.51,1.13,6.93,4.74,5.65,7.7,10.32,9.1,2.29,1.27,0.87,2.6,1.57,3.45,1.6,2018-09-13 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,14/09/2018 07:00,80.06,1.06,1.0,4.03,2.35,1.08,6.49,3.62,4.92,7.39,10.25,9.03,2.3,1.26,0.78,2.48,1.56,3.52,1.73,2018-09-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,15/09/2018 07:00,80.02,1.07,1.02,2.95,2.3,1.07,5.82,3.16,4.48,7.05,10.18,8.4,2.08,1.23,0.71,2.38,1.55,3.56,1.76,2018-09-15 07:00:00,0.0,15.0,4.0,25.0,43.0,14.0,33.0,0.0,15.0,5.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1354,16/09/2018 07:00,80.06,1.17,1.19,2.7,2.6,1.18,4.97,3.28,4.31,6.65,10.07,8.1,2.09,1.22,0.64,2.31,1.54,3.02,1.61,2018-09-16 07:00:00,0.0,1.0,3.0,0.0,0.0,6.0,14.0,10.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,4.0
1355,17/09/2018 07:00,80.06,1.07,1.15,2.4,3.4,2.35,4.17,3.3,4.19,6.11,10.21,7.97,1.92,1.24,0.59,2.23,1.57,2.22,1.45,2018-09-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,18/09/2018 07:00,80.06,1.05,1.14,2.17,3.72,1.89,3.6,3.79,4.21,5.34,10.2,8.0,1.84,1.26,0.54,2.14,1.58,1.83,1.15,2018-09-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,19/09/2018 07:00,80.02,1.01,1.12,2.11,3.85,1.7,3.26,3.65,4.09,4.56,10.25,7.97,1.84,1.27,0.52,2.12,1.51,1.89,1.34,2018-09-19 07:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,10.0,15.0,10.0,8.0,10.0,15.0,23.0,20.0
1358,20/09/2018 07:00,80.02,0.94,1.14,2.26,3.81,1.59,3.1,3.43,3.86,3.93,10.2,7.8,1.72,1.26,0.5,2.21,1.6,1.98,1.2,2018-09-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,21/09/2018 07:00,80.02,0.88,1.05,2.37,3.52,1.48,3.08,3.29,3.71,3.53,10.06,7.75,1.68,1.25,0.5,2.19,1.66,1.9,1.25,2018-09-21 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,22/09/2018 07:00,80.0,0.82,1.0,2.36,3.16,1.37,3.12,3.11,3.62,3.34,10.14,7.58,1.47,1.28,0.5,2.11,1.73,1.49,1.0,2018-09-22 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,23/09/2018 07:00,80.05,1.57,1.48,2.27,2.87,1.39,3.16,2.93,3.63,3.36,10.01,7.55,1.56,1.27,0.54,2.02,2.22,1.3,1.18,2018-09-23 07:00:00,23.0,56.0,50.0,0.0,30.0,24.0,26.0,10.0,18.0,16.0,20.0,25.0,23.0,31.0,15.0,13.0,37.0,30.0,15.0
1362,24/09/2018 07:00,80.09,5.18,3.34,3.82,3.75,2.59,4.48,4.43,4.3,5.24,10.23,8.05,5.5,1.46,0.71,2.1824999999999997,2.33,1.75,1.45,2018-09-24 07:00:00,17.0,62.0,70.0,38.0,26.0,32.0,90.0,0.0,50.0,95.0,100.0,20.0,35.0,8.0,2.0,8.0,2.0,1.0,0.0
1363,25/09/2018 07:00,80.11,5.68,3.42,4.05,4.55,2.27,6.04,5.94,5.48,6.53,10.25,8.25,2.48,2.17,0.94,2.9050000000000002,2.04,2.15,1.37,2018-09-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,26/09/2018 07:00,80.09,5.94,3.14,4.16,5.27,3.0925,6.81,6.53,6.05,7.07,10.28,8.5,2.2,1.94,1.01,2.8075,1.81,2.59,1.3,2018-09-26 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,27/09/2018 07:00,80.15,5.83,3.21,4.78,5.59,2.6100000000000003,6.68,6.81,6.34,7.37,10.32,8.6,2.19,1.47,1.04,3.4525,1.67,3.05,1.6,2018-09-27 07:00:00,3.0,8.0,6.0,1.0,0.0,0.0,2.0,1.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,28/09/2018 07:00,80.06,5.31,3.47,5.1,5.62,2.4925,6.44,7.25,6.78,7.4,10.25,9.15,2.37,1.34,1.11,3.395,1.62,3.0,1.8,2018-09-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,29/09/2018 07:00,80.06,4.62,3.46,5.36,5.52,2.665,6.25,7.95,7.22,7.24,10.19,8.8,2.21,1.29,1.22,3.31,1.62,3.4,1.5,2018-09-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,30/09/2018 07:00,80.12,4.66,3.74,6.17,5.38,2.1574999999999998,6.42,8.31,7.73,7.3,10.32,9.5,4.69,1.77,2.84,3.86,3.4,3.7,1.5,2018-09-30 07:00:00,46.0,60.0,54.0,26.5,42.0,31.25,42.0,52.0,45.0,35.25,41.0,54.0,74.0,28.0,28.0,19.0,26.0,52.0,67.0
1369,01/10/2018 07:00,80.15,5.1,4.52,6.99,5.33,2.5675,6.84,8.62,8.09,7.18,10.29,9.2,2.49,3.22,3.38,4.3,3.52,4.2,2.2,2018-10-01 07:00:00,6.0,50.0,42.0,30.0,43.0,15.0,60.0,19.0,5.0,30.0,13.0,64.0,60.0,15.0,17.0,20.0,10.0,9.0,4.0
1370,02/10/2018 07:00,80.24,6.38,4.74,7.3,6.04,2.92,7.51,8.55,8.13,7.41,10.43,9.4,3.02,3.28,4.16,5.48,3.41,4.3,2.2,2018-10-02 07:00:00,24.0,38.0,45.0,15.0,11.0,14.0,16.0,0.0,20.0,0.0,29.0,13.0,50.0,4.0,3.0,0.0,0.0,0.0,0.0
1371,03/10/2018 07:00,80.27,5.955,4.45,7.5,6.12,3.5,8.02,8.65,8.14,7.65,10.5,9.25,1.84,4.22,4.71,4.37,3.93,4.3,1.98,2018-10-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
